tf_id	binding_site_id	perturbation_type	split_seed	global_spearman	position_spearman	identity_residual_spearman	identity_pairwise_accuracy
Ets1	Ets1_site_3	canonical_watson_crick	1378	0.876535989019083	0.5727272727272729	0.6818181818181819	0.7878787878787878
Ets1	Ets1_site_3	mismatch	1378	0.601085459325623	0.38181818181818183	0.5892171122701434	0.6380281690140845
GR	GR	canonical_watson_crick	1378	0.948748353096179	0.932142857142857	0.6028985507246376	0.7111111111111111
GR	GR	mismatch	1378	0.9435805631861065	0.9928571428571428	0.8649917178513741	0.7909090909090909
Max	Max_site_1	canonical_watson_crick	1378	0.9703989703989705	0.8811188811188813	0.848906048906049	0.8611111111111112
Max	Max_site_1	mismatch	1378	0.9689724569144941	0.9790209790209792	0.8863555984245639	0.8522727272727273
Max	Max_site_2	canonical_watson_crick	1378	0.920978120978121	0.8321678321678322	0.6543114543114543	0.7777777777777778
Max	Max_site_2	mismatch	1378	0.8791077842847199	0.8741258741258742	0.6443439477777827	0.7089646464646465
TBP	TBP_site_1	canonical_watson_crick	1378	0.971078976640712	0.9515151515151514	0.9474972191323694	0.8666666666666667
TBP	TBP_site_1	mismatch	1378	0.9589068685325369	0.9393939393939393	0.9124800333356481	0.8484848484848485
TBP	TBP_site_2	canonical_watson_crick	1378	0.942485265593989	0.9515151515151514	0.9176863181312569	0.8666666666666667
TBP	TBP_site_2	mismatch	1378	0.9651225779568025	0.9636363636363635	0.9392388360302799	0.8712121212121212
p53	p53	canonical_watson_crick	1378	0.954841511072514	0.911764705882353	0.8828701693443335	0.9375
p53	p53	mismatch	1378	0.9255286366860515	0.8941176470588235	0.878470620947834	0.8285984848484849
Cbf1	Cbf1	canonical_watson_crick	1379	0.9444015444015444	0.9090909090909092	0.8952380952380953	0.8333333333333334
Cbf1	Cbf1	mismatch	1379	0.9547102322964391	0.9020979020979022	0.9238244514106583	0.803030303030303
Egr1	Egr1	canonical_watson_crick	1379	0.9812097812097812	0.9860139860139862	0.8833976833976834	0.9166666666666666
Egr1	Egr1	mismatch	1379	0.9839321597942288	0.9930069930069931	0.9115505184470701	0.8093434343434344
Ets1	Ets1_site_1	canonical_watson_crick	1379	0.963148662174468	0.990909090909091	0.9361631016042781	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1379	0.9898226330977645	0.990909090909091	0.9711040265479797	0.8898071625344353
Ets1	Ets1_site_3	canonical_watson_crick	1379	0.8728579818174009	0.5	0.6229946524064172	0.6666666666666666
Ets1	Ets1_site_3	mismatch	1379	0.6312540466614384	0.8727272727272729	0.6015009640316125	0.6748942172073342
GR	GR	canonical_watson_crick	1379	0.9665349143610011	0.95	0.6571805006587614	0.7333333333333333
GR	GR	mismatch	1379	0.9307164473783589	0.9785714285714284	0.8606335586489294	0.7898989898989899
Max	Max_site_1	canonical_watson_crick	1379	0.9752895752895753	0.9160839160839163	0.8543114543114544	0.8611111111111112
Max	Max_site_1	mismatch	1379	0.9569276554619165	0.9860139860139862	0.8625552608311229	0.8232323232323232
Max	Max_site_2	canonical_watson_crick	1379	0.9525709524841349	0.8951048951048951	0.7861003861003861	0.7777777777777778
Max	Max_site_2	mismatch	1379	0.8650338246867809	0.9580419580419581	0.6133670926774375	0.6590909090909091
TBP	TBP_site_1	canonical_watson_crick	1379	0.9448275862068966	0.9757575757575757	0.8562847608453837	0.7666666666666667
TBP	TBP_site_1	mismatch	1379	0.9538092923119659	0.9636363636363635	0.8856378915202444	0.8257575757575758
TBP	TBP_site_2	canonical_watson_crick	1379	0.9417130144605117	0.9515151515151514	0.8518353726362626	0.7666666666666667
TBP	TBP_site_2	mismatch	1379	0.9657198416556704	0.9878787878787878	0.9228071393846794	0.8606060606060606
p53	p53	canonical_watson_crick	1379	0.9057996583790096	0.9176470588235294	0.7810464611376465	0.7916666666666666
p53	p53	mismatch	1379	0.9120135162976218	0.9411764705882352	0.8811647180099288	0.8399621212121212
Cbf1	Cbf1	canonical_watson_crick	1380	0.9317889317889319	0.9230769230769231	0.8733590733590734	0.7777777777777778
Cbf1	Cbf1	mismatch	1380	0.960706534844466	0.9090909090909092	0.9365806607185918	0.8181818181818182
Egr1	Egr1	canonical_watson_crick	1380	0.9868725868725869	0.9720279720279721	0.9243243243243244	0.9166666666666666
Egr1	Egr1	mismatch	1380	0.9845380039169868	0.9860139860139862	0.9134715858853789	0.8232323232323232
Ets1	Ets1_site_1	canonical_watson_crick	1380	0.9748432963424395	0.990909090909091	0.9532882125703914	0.78125
Ets1	Ets1_site_1	mismatch	1380	0.9891663503327649	1.0	0.97118333433233	0.8903448275862069
Ets1	Ets1_site_3	canonical_watson_crick	1380	0.8886194777468648	0.6363636363636364	0.6527406417112299	0.6666666666666666
Ets1	Ets1_site_3	mismatch	1380	0.5981979003227534	0.8727272727272729	0.5912196802072097	0.6491596638655462
GR	GR	canonical_watson_crick	1380	0.9703557312252964	0.9178571428571428	0.7068511198945981	0.7333333333333333
GR	GR	mismatch	1380	0.9369095753984175	0.9857142857142854	0.8792040906612344	0.7919191919191919
Max	Max_site_1	canonical_watson_crick	1380	0.9685971685971686	0.9300699300699302	0.807979407979408	0.75
Max	Max_site_1	mismatch	1380	0.9684641191067896	0.9930069930069931	0.8844506068643999	0.8345959595959596
Max	Max_site_2	canonical_watson_crick	1380	0.9595881595881596	0.8461538461538463	0.8736164736164738	0.8333333333333334
Max	Max_site_2	mismatch	1380	0.8657658780094564	0.9860139860139862	0.6599328629118643	0.6864728192161821
TBP	TBP_site_1	canonical_watson_crick	1380	0.9692992213570634	0.9878787878787878	0.9737486095661846	0.9
TBP	TBP_site_1	mismatch	1380	0.9533092575873323	0.9757575757575757	0.8743384957288698	0.806060606060606
TBP	TBP_site_2	canonical_watson_crick	1380	0.9448275862068966	0.9757575757575757	0.8527252502780869	0.8333333333333334
TBP	TBP_site_2	mismatch	1380	0.9643239113827348	0.9515151515151514	0.9212862004305853	0.8621212121212121
p53	p53	canonical_watson_crick	1380	0.9423290909107133	0.9147058823529413	0.8713634389926183	0.8541666666666666
p53	p53	mismatch	1380	0.9184038168421106	0.9323529411764706	0.8871648800671204	0.8267045454545454
Cbf1	Cbf1	canonical_watson_crick	1381	0.9047619047619049	0.7692307692307694	0.8671814671814673	0.7777777777777778
Cbf1	Cbf1	mismatch	1381	0.9654891085925569	0.9230769230769231	0.946282453179005	0.8320707070707071
Egr1	Egr1	canonical_watson_crick	1381	0.9801801801801803	0.9860139860139862	0.9361647361647363	0.8888888888888888
Egr1	Egr1	mismatch	1381	0.9809340085202154	0.9860139860139862	0.9075355678803955	0.8156565656565656
Ets1	Ets1_site_1	canonical_watson_crick	1381	0.9782754010695187	0.9727272727272729	0.9552139037433156	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1381	0.9898497883680747	0.990909090909091	0.9767025042884456	0.8947368421052632
Ets1	Ets1_site_3	canonical_watson_crick	1381	0.8710297559344702	0.3090909090909091	0.750564053761155	0.875
Ets1	Ets1_site_3	mismatch	1381	0.5658914530101472	0.28181818181818186	0.5357381856550836	0.6431564245810056
GR	GR	canonical_watson_crick	1381	0.9620553359683794	0.9392857142857142	0.5935441370223978	0.6888888888888889
GR	GR	mismatch	1381	0.9397162463862053	0.9857142857142854	0.8617405887012973	0.798989898989899
Max	Max_site_1	canonical_watson_crick	1381	0.9791505791505792	0.8671328671328673	0.876962676962677	0.8888888888888888
Max	Max_site_1	mismatch	1381	0.9583232021606024	0.9510489510489512	0.8483843742464431	0.7954545454545454
Max	Max_site_2	canonical_watson_crick	1381	0.9536679536679538	0.8811188811188813	0.802831402831403	0.8055555555555556
Max	Max_site_2	mismatch	1381	0.834412932282945	0.9160839160839163	0.6079977493770597	0.6818181818181818
TBP	TBP_site_1	canonical_watson_crick	1381	0.957285873192436	0.9636363636363635	0.9537263626251389	0.9
TBP	TBP_site_1	mismatch	1381	0.9509253262833386	0.8181818181818182	0.8701020904229458	0.8227272727272728
TBP	TBP_site_2	canonical_watson_crick	1381	0.9181312569521689	0.9515151515151514	0.8714126807563959	0.8
TBP	TBP_site_2	mismatch	1381	0.9677685950413222	0.8545454545454544	0.9256476144176677	0.8681818181818182
p53	p53	canonical_watson_crick	1381	0.8952453321754233	0.8852941176470588	0.6732522796352584	0.7708333333333334
p53	p53	mismatch	1381	0.9300935984937432	0.8941176470588235	0.8939010661096494	0.8399621212121212
Cbf1	Cbf1	canonical_watson_crick	1382	0.9536679536679538	0.9440559440559443	0.9006435006435008	0.8333333333333334
Cbf1	Cbf1	mismatch	1382	0.9539104573587333	0.9230769230769231	0.9217185113736838	0.803030303030303
Egr1	Egr1	canonical_watson_crick	1382	0.9873873873873874	0.9860139860139862	0.9436293436293436	0.8888888888888888
Egr1	Egr1	mismatch	1382	0.9828942437251201	1.0	0.9024837231733783	0.8118686868686869
Ets1	Ets1_site_1	canonical_watson_crick	1382	0.9756790673441048	0.990909090909091	0.9420907528505079	0.7727272727272727
Ets1	Ets1_site_1	mismatch	1382	0.9891022463947519	1.0	0.9720327154615779	0.8751724137931034
Ets1	Ets1_site_3	canonical_watson_crick	1382	0.864821948218933	0.6545454545454547	0.6407085561497327	0.7878787878787878
Ets1	Ets1_site_3	mismatch	1382	0.5365053073442104	0.9272727272727275	0.4943274244280429	0.601123595505618
GR	GR	canonical_watson_crick	1382	0.9636363636363634	0.8714285714285712	0.6346508563899868	0.7555555555555555
GR	GR	mismatch	1382	0.9430964654756361	0.9892857142857142	0.8799983538586581	0.796969696969697
Max	Max_site_1	canonical_watson_crick	1382	0.9773487773487773	0.9510489510489512	0.8357786357786359	0.7777777777777778
Max	Max_site_1	mismatch	1382	0.9588074889648185	0.9790209790209792	0.8515513222409774	0.803030303030303
Max	Max_site_2	canonical_watson_crick	1382	0.9448484478024638	0.7762237762237763	0.8092664092664092	0.75
Max	Max_site_2	mismatch	1382	0.8274147070778987	0.9160839160839163	0.5716734419930913	0.6643489254108723
TBP	TBP_site_1	canonical_watson_crick	1382	0.9270300333704115	0.9393939393939393	0.8593993325917685	0.8
TBP	TBP_site_1	mismatch	1382	0.9653031460518091	0.7575757575757575	0.9188693659281894	0.8484848484848485
TBP	TBP_site_2	canonical_watson_crick	1382	0.9417130144605117	0.9757575757575757	0.9101223581757508	0.8333333333333334
TBP	TBP_site_2	mismatch	1382	0.9577053962080699	0.9515151515151514	0.9097576220570871	0.8393939393939394
p53	p53	canonical_watson_crick	1382	0.887127853340516	0.9176470588235294	0.6998480243161094	0.75
p53	p53	mismatch	1382	0.9324288009223349	0.8911764705882352	0.8885213493204569	0.8371212121212122
Cbf1	Cbf1	canonical_watson_crick	1383	0.952895752895753	0.9020979020979022	0.926898326898327	0.8611111111111112
Cbf1	Cbf1	mismatch	1383	0.9500692770574655	0.9510489510489512	0.9267663371111647	0.8080808080808081
Egr1	Egr1	canonical_watson_crick	1383	0.9819819819819822	0.9580419580419581	0.9433719433719434	0.8611111111111112
Egr1	Egr1	mismatch	1383	0.9837553251346356	0.9930069930069931	0.9172212844626637	0.8333333333333334
Ets1	Ets1_site_1	canonical_watson_crick	1383	0.9798612886220557	0.9818181818181818	0.96524064171123	0.8181818181818182
Ets1	Ets1_site_1	mismatch	1383	0.9907291575634215	0.990909090909091	0.975146391446795	0.9026243093922652
Ets1	Ets1_site_3	canonical_watson_crick	1383	0.898194633951708	0.8909090909090911	0.679144385026738	0.7272727272727273
Ets1	Ets1_site_3	mismatch	1383	0.5663463747541739	0.8181818181818182	0.5443853211253166	0.6228813559322034
GR	GR	canonical_watson_crick	1383	0.9620553359683794	0.8999999999999999	0.6231884057971013	0.7111111111111111
GR	GR	mismatch	1383	0.9409261602724363	0.982142857142857	0.8656213669146168	0.7838383838383839
Max	Max_site_1	canonical_watson_crick	1383	0.9812097812097812	0.8741258741258742	0.8990990990990991	0.8333333333333334
Max	Max_site_1	mismatch	1383	0.9616067840205771	0.9440559440559443	0.8723092998955069	0.8131313131313131
Max	Max_site_2	canonical_watson_crick	1383	0.9562419562419564	0.8461538461538463	0.7642213642213642	0.8888888888888888
Max	Max_site_2	mismatch	1383	0.8592892825708649	0.9160839160839163	0.6262109681918017	0.6769911504424779
TBP	TBP_site_1	canonical_watson_crick	1383	0.9617352614015572	0.9999999999999999	0.9030033370411568	0.8666666666666667
TBP	TBP_site_1	mismatch	1383	0.949850684075283	0.9757575757575757	0.8796999791652197	0.8181818181818182
TBP	TBP_site_2	canonical_watson_crick	1383	0.9372636262513905	0.9515151515151514	0.9167964404894325	0.8333333333333334
TBP	TBP_site_2	mismatch	1383	0.9528647822765468	0.9272727272727272	0.9040419473574552	0.8409090909090909
p53	p53	canonical_watson_crick	1383	0.9216239687364307	0.8823529411764707	0.8266391663048197	0.8333333333333334
p53	p53	mismatch	1383	0.9302089497072771	0.95	0.8810646854569624	0.8484848484848485
Cbf1	Cbf1	canonical_watson_crick	1384	0.9634491634491634	0.9020979020979022	0.9003861003861005	0.8055555555555556
Cbf1	Cbf1	mismatch	1384	0.9563580098062856	0.9510489510489512	0.9355638614259305	0.8194444444444444
Egr1	Egr1	canonical_watson_crick	1384	0.9840411840411842	0.965034965034965	0.9220077220077222	0.8888888888888888
Egr1	Egr1	mismatch	1384	0.9825295394260912	0.9790209790209792	0.9143396833052005	0.8207070707070707
Ets1	Ets1_site_1	canonical_watson_crick	1384	0.9857930803944511	0.9818181818181818	0.9632352941176471	0.8181818181818182
Ets1	Ets1_site_1	mismatch	1384	0.9874510172376385	1.0	0.9673405869232308	0.8758620689655172
Ets1	Ets1_site_3	canonical_watson_crick	1384	0.8755432965563358	0.4000000000000001	0.7389705882352942	0.7878787878787878
Ets1	Ets1_site_3	mismatch	1384	0.5968989016100149	0.5090909090909091	0.592007357403811	0.6471004243281471
GR	GR	canonical_watson_crick	1384	0.9646903820816862	0.8964285714285712	0.6816864295125165	0.7777777777777778
GR	GR	mismatch	1384	0.939192021972007	0.9892857142857142	0.8560531703653405	0.7888888888888889
Max	Max_site_1	canonical_watson_crick	1384	0.9598455598455599	0.9090909090909092	0.7778635778635778	0.8888888888888888
Max	Max_site_1	mismatch	1384	0.9640743591237826	0.9930069930069931	0.8578077102002865	0.8074494949494949
Max	Max_site_2	canonical_watson_crick	1384	0.9665379665379665	0.8671328671328673	0.8563706563706565	0.8055555555555556
Max	Max_site_2	mismatch	1384	0.8383306272121978	0.9160839160839163	0.5982925390772844	0.6672979797979798
TBP	TBP_site_1	canonical_watson_crick	1384	0.9488320355951056	0.9515151515151514	0.9230255839822022	0.8333333333333334
TBP	TBP_site_1	mismatch	1384	0.9630807694978818	0.6242424242424242	0.9142579345787901	0.8393939393939394
TBP	TBP_site_2	canonical_watson_crick	1384	0.9249082268824864	0.9636363636363635	0.8585094549499442	0.8
TBP	TBP_site_2	mismatch	1384	0.966219876380304	0.9757575757575757	0.9150774359330509	0.8651515151515151
p53	p53	canonical_watson_crick	1384	0.9006730351715155	0.8735294117647058	0.7972210160660008	0.7916666666666666
p53	p53	mismatch	1384	0.9180930872697686	0.9382352941176471	0.876732767273418	0.8314393939393939
Cbf1	Cbf1	canonical_watson_crick	1385	0.896010296010296	0.9370629370629372	0.8321750321750323	0.7222222222222222
Cbf1	Cbf1	mismatch	1385	0.9602674225021148	0.9510489510489512	0.9375662502679861	0.8327020202020202
Egr1	Egr1	canonical_watson_crick	1385	0.9861003861003862	0.9860139860139862	0.9227799227799229	0.8611111111111112
Egr1	Egr1	mismatch	1385	0.9847359537014709	0.9860139860139862	0.92507435093642	0.8333333333333334
Ets1	Ets1_site_1	canonical_watson_crick	1385	0.9829545454545456	1.0	0.9602272727272728	0.8787878787878788
Ets1	Ets1_site_1	mismatch	1385	0.9891102154905488	0.990909090909091	0.9677658363006842	0.8717241379310345
Ets1	Ets1_site_3	canonical_watson_crick	1385	0.8673631455282782	0.36363636363636365	0.6403743315508021	0.7272727272727273
Ets1	Ets1_site_3	mismatch	1385	0.6081750260676823	0.7545454545454545	0.6125813992319251	0.6585195530726257
GR	GR	canonical_watson_crick	1385	0.9495388669301712	0.9571428571428571	0.5220026350461132	0.6888888888888889
GR	GR	mismatch	1385	0.9350144551786579	0.9928571428571428	0.8387337057728119	0.7777777777777778
Max	Max_site_1	canonical_watson_crick	1385	0.9752895752895753	0.9020979020979022	0.8306306306306308	0.8055555555555556
Max	Max_site_1	mismatch	1385	0.9599358571822396	0.9930069930069931	0.8687605497950325	0.8143939393939394
Max	Max_site_2	canonical_watson_crick	1385	0.9250965250965252	0.8671328671328673	0.7763191763191764	0.7777777777777778
Max	Max_site_2	mismatch	1385	0.8440372318834173	0.9370629370629372	0.5885290341002037	0.6481012658227848
TBP	TBP_site_1	canonical_watson_crick	1385	0.9617352614015572	0.9515151515151514	0.9452725250278088	0.9333333333333333
TBP	TBP_site_1	mismatch	1385	0.9560594485728174	0.9757575757575757	0.8848600597263698	0.8409090909090909
TBP	TBP_site_2	canonical_watson_crick	1385	0.9483870967741934	0.9757575757575757	0.8963292547274748	0.8
TBP	TBP_site_2	mismatch	1385	0.9506648910787492	0.9878787878787878	0.9188971456351136	0.853030303030303
p53	p53	canonical_watson_crick	1385	0.931719496309162	0.8764705882352942	0.8377116804168475	0.875
p53	p53	mismatch	1385	0.9315707198638198	0.9294117647058824	0.888143260179584	0.8513257575757576
Cbf1	Cbf1	canonical_watson_crick	1386	0.9356499356499357	0.8461538461538463	0.9037323037323038	0.8055555555555556
Cbf1	Cbf1	mismatch	1386	0.9632404212692334	0.9720279720279721	0.9405021104639728	0.8305941845764855
Egr1	Egr1	canonical_watson_crick	1386	0.9740025740025742	0.965034965034965	0.8815958815958815	0.8333333333333334
Egr1	Egr1	mismatch	1386	0.9831926693995661	0.9790209790209792	0.9180934008520216	0.8421717171717171
Ets1	Ets1_site_1	canonical_watson_crick	1386	0.9665719538692964	0.9818181818181818	0.9421791443850267	0.7575757575757576
Ets1	Ets1_site_1	mismatch	1386	0.9897650768216821	0.990909090909091	0.9766281810636179	0.8948824343015215
Ets1	Ets1_site_3	canonical_watson_crick	1386	0.8316053511705687	0.7090909090909092	0.6560828877005348	0.696969696969697
Ets1	Ets1_site_3	mismatch	1386	0.5971323966217132	0.790909090909091	0.5519608341915009	0.634453781512605
GR	GR	canonical_watson_crick	1386	0.9644268774703557	0.8857142857142855	0.7160737812911725	0.7555555555555555
GR	GR	mismatch	1386	0.9348621871045403	0.9928571428571428	0.8483862670658558	0.7666666666666667
Max	Max_site_1	canonical_watson_crick	1386	0.9712961851603832	0.9160839160839163	0.8530244530244531	0.8055555555555556
Max	Max_site_1	mismatch	1386	0.962040832730488	0.9860139860139862	0.8579535407121613	0.7916666666666666
Max	Max_site_2	canonical_watson_crick	1386	0.9420849420849422	0.8811188811188813	0.7407979407979408	0.8333333333333334
Max	Max_site_2	mismatch	1386	0.8524891587878268	0.9090909090909092	0.6191490024408342	0.6698232323232324
TBP	TBP_site_1	canonical_watson_crick	1386	0.9697441601779755	0.9878787878787878	0.8918798665183537	0.8666666666666667
TBP	TBP_site_1	mismatch	1386	0.9489408986735188	0.6363636363636362	0.8667754705187859	0.8
TBP	TBP_site_2	canonical_watson_crick	1386	0.9341490545050056	0.9878787878787878	0.9292547274749722	0.8333333333333334
TBP	TBP_site_2	mismatch	1386	0.9573355047856376	0.9878787878787878	0.9008472810611846	0.8545454545454545
p53	p53	canonical_watson_crick	1386	0.9126139817629179	0.8764705882352942	0.7238384715588363	0.75
p53	p53	mismatch	1386	0.9208033641499809	0.8352941176470589	0.8697444209575852	0.8252840909090909
Cbf1	Cbf1	canonical_watson_crick	1387	0.9513513513513513	0.8811188811188813	0.8952380952380953	0.75
Cbf1	Cbf1	mismatch	1387	0.962498995257616	0.9510489510489512	0.9335503576882886	0.8207070707070707
Egr1	Egr1	canonical_watson_crick	1387	0.9891891891891892	0.9860139860139862	0.9469755469755471	0.9444444444444444
Egr1	Egr1	mismatch	1387	0.9826300136644964	0.9860139860139862	0.9139217104734347	0.8068181818181818
Ets1	Ets1_site_1	canonical_watson_crick	1387	0.9794417516296173	0.990909090909091	0.9605614973262033	0.7878787878787878
Ets1	Ets1_site_1	mismatch	1387	0.9900532753400113	1.0	0.9706461295241434	0.8822314049586777
Ets1	Ets1_site_3	canonical_watson_crick	1387	0.8542171725906933	0.18181818181818182	0.6121835067751304	0.78125
Ets1	Ets1_site_3	mismatch	1387	0.5054510763231013	0.27272727272727276	0.5051292621028382	0.5935302390998594
GR	GR	canonical_watson_crick	1387	0.9577075098814228	0.9607142857142855	0.5379446640316206	0.7111111111111111
GR	GR	mismatch	1387	0.9495349391108693	0.9857142857142854	0.8710931773066047	0.7967644084934277
Max	Max_site_1	canonical_watson_crick	1387	0.9827541827541829	0.8741258741258742	0.9294723294723294	0.9444444444444444
Max	Max_site_1	mismatch	1387	0.9629881932410315	0.9930069930069931	0.8694696356211503	0.8037974683544303
Max	Max_site_2	canonical_watson_crick	1387	0.9258687258687259	0.8811188811188813	0.6736164736164737	0.7222222222222222
Max	Max_site_2	mismatch	1387	0.858064930995471	0.9580419580419581	0.5766724707346278	0.6750948166877371
TBP	TBP_site_1	canonical_watson_crick	1387	0.9385984427141268	0.9272727272727272	0.8593993325917685	0.8
TBP	TBP_site_1	mismatch	1387	0.9602055698312383	0.6242424242424242	0.9026876866449058	0.8424242424242424
TBP	TBP_site_2	canonical_watson_crick	1387	0.9568409343715237	0.9515151515151514	0.9421579532814239	0.9333333333333333
TBP	TBP_site_2	mismatch	1387	0.9618445725397595	0.9757575757575757	0.9301618167928326	0.8560606060606061
p53	p53	canonical_watson_crick	1387	0.8983092249624045	0.8117647058823528	0.7442466348241424	0.7916666666666666
p53	p53	mismatch	1387	0.9211797583024773	0.8911764705882352	0.8768226270243877	0.8409090909090909
Cbf1	Cbf1	canonical_watson_crick	1388	0.9377091377091378	0.8461538461538463	0.857915057915058	0.75
Cbf1	Cbf1	mismatch	1388	0.9611134164394938	0.9440559440559443	0.9318342576963267	0.8055555555555556
Egr1	Egr1	canonical_watson_crick	1388	0.9750321750321751	0.9930069930069931	0.8906048906048907	0.8333333333333334
Egr1	Egr1	mismatch	1388	0.9837673820432441	0.9860139860139862	0.9149224338879511	0.8131313131313131
Ets1	Ets1_site_1	canonical_watson_crick	1388	0.979191041283637	1.0	0.9515374331550803	0.7575757575757576
Ets1	Ets1_site_1	mismatch	1388	0.9918744154525341	1.0	0.9786474686516536	0.9197786998616874
Ets1	Ets1_site_3	canonical_watson_crick	1388	0.866231996092898	0.41818181818181827	0.7907404422668011	0.8709677419354839
Ets1	Ets1_site_3	mismatch	1388	0.6580792046607624	0.8454545454545455	0.6236280006595865	0.6661991584852734
GR	GR	canonical_watson_crick	1388	0.9563899868247693	0.9392857142857142	0.5857707509881422	0.7111111111111111
GR	GR	mismatch	1388	0.9392887328255883	0.9892857142857142	0.8465281850262867	0.7919191919191919
Max	Max_site_1	canonical_watson_crick	1388	0.9830115830115831	0.9300699300699302	0.862805662805663	0.8611111111111112
Max	Max_site_1	mismatch	1388	0.9663169486333887	0.9370629370629372	0.8959437504463071	0.8280657395701644
Max	Max_site_2	canonical_watson_crick	1388	0.9564993564993566	0.8531468531468532	0.8211068211068212	0.8333333333333334
Max	Max_site_2	mismatch	1388	0.853197652516694	0.9300699300699302	0.6208309428816562	0.6748737373737373
TBP	TBP_site_1	canonical_watson_crick	1388	0.9666295884315905	0.9393939393939393	0.9608453837597329	0.9333333333333333
TBP	TBP_site_1	mismatch	1388	0.9616640044447531	0.6363636363636362	0.9200777831793873	0.8424242424242424
TBP	TBP_site_2	canonical_watson_crick	1388	0.9368186874304782	0.9393939393939393	0.8865406006674084	0.7
TBP	TBP_site_2	mismatch	1388	0.956872005000347	0.9878787878787878	0.9229390929925689	0.8590909090909091
p53	p53	canonical_watson_crick	1388	0.9048769238276886	0.8794117647058824	0.7498914459400782	0.8541666666666666
p53	p53	mismatch	1388	0.9275471541363254	0.9294117647058824	0.8839859750969808	0.8380681818181818
Cbf1	Cbf1	canonical_watson_crick	1389	0.9407979407979409	0.8741258741258742	0.9235521235521235	0.75
Cbf1	Cbf1	mismatch	1389	0.9548066875653083	0.9790209790209792	0.9249095731854353	0.8042929292929293
Egr1	Egr1	canonical_watson_crick	1389	0.9830115830115831	0.9790209790209792	0.9060489060489062	0.8888888888888888
Egr1	Egr1	mismatch	1389	0.980962141306969	0.9790209790209792	0.9006309782171851	0.8181818181818182
Ets1	Ets1_site_1	canonical_watson_crick	1389	0.9852941176470589	0.990909090909091	0.9649064171122995	0.8787878787878788
Ets1	Ets1_site_1	mismatch	1389	0.9884214659657069	0.990909090909091	0.970882081699879	0.8910344827586207
Ets1	Ets1_site_3	canonical_watson_crick	1389	0.9048494983277593	0.7636363636363637	0.6858288770053477	0.7272727272727273
Ets1	Ets1_site_3	mismatch	1389	0.5444315966437628	0.8909090909090911	0.5125105172879216	0.6162952646239555
GR	GR	canonical_watson_crick	1389	0.9566534914361001	0.9642857142857141	0.5627140974967062	0.7777777777777778
GR	GR	mismatch	1389	0.9352840108233792	0.9785714285714284	0.8433346708231735	0.7929292929292929
Max	Max_site_1	canonical_watson_crick	1389	0.9796653796653797	0.9930069930069931	0.9184041184041185	0.8611111111111112
Max	Max_site_1	mismatch	1389	0.9672242657591348	0.965034965034965	0.8892613133992444	0.8320707070707071
Max	Max_site_2	canonical_watson_crick	1389	0.9196911196911197	0.8111888111888113	0.6957528957528958	0.6944444444444444
Max	Max_site_2	mismatch	1389	0.8610952583816281	0.9090909090909092	0.6535232834213606	0.6991150442477876
TBP	TBP_site_1	canonical_watson_crick	1389	0.9452725250278088	0.9393939393939393	0.903448275862069	0.8666666666666667
TBP	TBP_site_1	mismatch	1389	0.957413709285367	0.6363636363636362	0.8953191193832903	0.8303030303030303
TBP	TBP_site_2	canonical_watson_crick	1389	0.9421579532814239	0.9272727272727272	0.8789766407119021	0.7333333333333333
TBP	TBP_site_2	mismatch	1389	0.9493104520084259	0.8303030303030302	0.8894298215153829	0.8287878787878787
p53	p53	canonical_watson_crick	1389	0.8984720604714612	0.9294117647058824	0.6703937907861425	0.7395833333333334
p53	p53	mismatch	1389	0.9338355317236458	0.9441176470588234	0.9010507665636671	0.8440758293838863
Cbf1	Cbf1	canonical_watson_crick	1390	0.918918918918919	0.8601398601398602	0.8293436293436294	0.6666666666666666
Cbf1	Cbf1	mismatch	1390	0.9601117273531067	0.9230769230769231	0.933060043404871	0.7941919191919192
Egr1	Egr1	canonical_watson_crick	1390	0.9776061776061777	0.9230769230769231	0.9418275418275419	0.8888888888888888
Egr1	Egr1	mismatch	1390	0.9835101679929267	0.9860139860139862	0.9055260831122901	0.8017676767676768
Ets1	Ets1_site_1	canonical_watson_crick	1390	0.9854588136979623	1.0	0.9579677479757159	0.8636363636363636
Ets1	Ets1_site_1	mismatch	1390	0.9896451595364557	1.0	0.9706734845652056	0.8922651933701657
Ets1	Ets1_site_3	canonical_watson_crick	1390	0.8517218797662297	0.38181818181818183	0.6356951871657754	0.7272727272727273
Ets1	Ets1_site_3	mismatch	1390	0.6455657256507906	0.39090909090909093	0.5665653495460011	0.6442715700141443
GR	GR	canonical_watson_crick	1390	0.9567852437417654	0.6785714285714285	0.6134387351778656	0.7555555555555555
GR	GR	mismatch	1390	0.9329341440579442	0.9428571428571427	0.8412687634392008	0.7888888888888889
Max	Max_site_1	canonical_watson_crick	1390	0.9709137709137711	0.9580419580419581	0.8265122265122266	0.8055555555555556
Max	Max_site_1	mismatch	1390	0.9711246796129407	1.0	0.8898670624020472	0.8415404040404041
Max	Max_site_2	canonical_watson_crick	1390	0.942857142857143	0.7972027972027973	0.8157014157014157	0.7777777777777778
Max	Max_site_2	mismatch	1390	0.8387634799160649	0.9160839160839163	0.5804436942367978	0.6666666666666666
