split_type,fold_id,seed,dbp_id,protein_cluster,combined_component,model,n_units,spearman,ndcg_1pct,ndcg_5pct,pairwise_accuracy,top1pct_recovery,training_proteins,test_proteins,runtime_seconds,training_pair_count,development_exposed,status
protein_cluster_loco,protein_cluster_loco_fold_4,29,DBP9,protein_cluster_4,combined_component_2,M1c,8192,0.16615299342184794,0.5880521306215488,0.5796165232184728,0.547225,0.012195121951219513,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.6321218999946723,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,29,DBP6,protein_cluster_4,combined_component_2,M2,8192,0.04907518495521866,0.8074734260103001,0.651883506808831,0.509575,0.21951219512195122,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.74298720000661,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,29,DBP9,protein_cluster_4,combined_component_2,M2,8192,0.1616015678564758,0.6238984362854203,0.5709306670691865,0.549825,0.024390243902439025,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.74298720000661,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,29,DBP6,protein_cluster_4,combined_component_2,M3,8192,0.10098632671795792,0.781834454486063,0.6630672102417969,0.526725,0.24390243902439024,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,4.058665800010203,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,29,DBP9,protein_cluster_4,combined_component_2,M3,8192,0.11152281848047708,0.6060137590019505,0.5656970588170798,0.534675,0.024390243902439025,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,4.058665800010203,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP6,protein_cluster_4,combined_component_2,M0,8192,0.22264626162155915,0.8795374017622034,0.7444157105206107,0.574975,0.3170731707317073,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,1.6397391999926185,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP9,protein_cluster_4,combined_component_2,M0,8192,0.13864958979795045,0.6665119874183351,0.6070342918852342,0.542825,0.024390243902439025,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,1.6397391999926185,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP6,protein_cluster_4,combined_component_2,M1,8192,0.002106333382126944,0.6773469801530232,0.5747587447691865,0.496675,0.07317073170731707,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.4655607999884523,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP9,protein_cluster_4,combined_component_2,M1,8192,0.2078828821315136,0.5687275676736419,0.6179239050399484,0.570425,0.012195121951219513,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.4655607999884523,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP6,protein_cluster_4,combined_component_2,M1c,8192,0.018014820663769738,0.8059087564868146,0.6823866799320392,0.506825,0.10975609756097561,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.5790383999992628,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP9,protein_cluster_4,combined_component_2,M1c,8192,0.19975643214737776,0.6637721750744165,0.6563621397165043,0.564125,0.012195121951219513,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.5790383999992628,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP6,protein_cluster_4,combined_component_2,M2,8192,0.0876418048440976,0.7433274797882553,0.6514409322852773,0.5314,0.18292682926829268,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.6684317999897758,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP9,protein_cluster_4,combined_component_2,M2,8192,0.060752053364297,0.5793245530483416,0.5524320479664624,0.51615,0.024390243902439025,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,2.6684317999897758,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP6,protein_cluster_4,combined_component_2,M3,8192,0.053410029460869826,0.6577010213733581,0.6054370482823582,0.514375,0.036585365853658534,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,3.8942429000017,2560,False,complete
protein_cluster_loco,protein_cluster_loco_fold_4,43,DBP9,protein_cluster_4,combined_component_2,M3,8192,-0.019356489600561123,0.5217430051358186,0.4925668502632646,0.484325,0.012195121951219513,DBP1|DBP3|DBP35|DBP48|DBP5,DBP6|DBP9,3.8942429000017,2560,False,complete
